id,stock_code,stock_name,report_quarter,report_year,report_date,quarter_revenue,quarter_net_profit,quarter_deducted_net_profit,revenue_yoy,net_profit_yoy,deducted_net_profit_yoy,basic_eps,eps_yoy,bps,roe,gross_margin,ttm_revenue,ttm_net_profit,created_at
mm3mdw46n32nrucct,603256,宏和科技,2022Q1,2022,2022-03-31,176992550.95,15605475.31,13024465.99,-7.0638836027,-47.94,-54,0.02,-33.33,1.7546795758,1.01,35.6413536001,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46264z6otax,603256,宏和科技,2022Q2,2022,2022-06-30,339169117.38,33882499.68,28641342.93,-13.935658048,-50.8,-56.5,0.04,-50,1.679983099314,2.2,34.2943867645,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46wvy0uw8yd,603256,宏和科技,2022Q3,2022,2022-09-30,459896524.02,41755050.13,29185788.53,-23.8356297633,-58.57,-69.58,0.05,-54.55,1.692106695048,2.74,31.9971690553,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw469dic9ww6t,603256,宏和科技,2022Q4,2022,2022-12-31,612096847.19,52371810.41,7397001.66,-24.2603936412,-57.85,-93.54,0.06,-57.14,1.704267666983,3.46,28.8220512244,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw461fpgia5hm,603256,宏和科技,2023Q1,2023,2023-03-31,122261916.55,-3768638.29,-8892401.44,-30.9225637499,-124.15,,-0.004,-120,1.70125921441,-0.25,16.3749918331,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw468sngju1s9,603256,宏和科技,2023Q2,2023,2023-06-30,288230277.2,-20722730.9,-29959575.09,-15.0187141369,-161.16,,-0.024,-160,1.658749914126,-1.39,9.5223700253,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw4627neo8avy,603256,宏和科技,2023Q3,2023,2023-09-30,496823254.22,-43542676.63,-56526066.22,8.0293562294,-204.28,,-0.05,-200,1.634383252305,-2.96,7.7122897518,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw460a7lrkt9r,603256,宏和科技,2023Q4,2023,2023-12-31,661154817.93,-63094466.24,-86079989.61,8.014739982,-220.47,,-0.07,-216.67,1.616925389873,-4.32,8.8332565817,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46q3ftjnr7x,603256,宏和科技,2024Q1,2024,2024-03-31,189921943.83,-8069491.72,-10726795.42,55.3402311932,-114.1222133579,,-0.01,-150,1.608211957938,-0.57,12.1681759064,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46rry15agze,603256,宏和科技,2024Q2,2024,2024-06-30,407691490.48,817526.77,-5096822.44,41.446448458,103.945072558,,0.001,104.17,1.624122251174,0.06,15.1404068889,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46q2m8rb7lk,603256,宏和科技,2024Q3,2024,2024-09-30,618796195.45,7726837.85,-2484412.16,24.5505700858,117.7454360825,,0.01,120,1.632381892586,0.54,16.4540524713,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46784r6hqgh,603256,宏和科技,2024Q4,2024,2024-12-31,834632875.2,22800933.92,5371370.86,26.2386437436,136.1377713115,,0.03,142.86,1.648282476119,1.59,17.3687137564,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46am29m5bdt,603256,宏和科技,2025Q1,2025,2025-03-31,245995124.27,30873170.08,27475632.04,29.5243294741,482.5912604072,,0.04,500,1.683666912538,2.11,28.0624976998,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46lugacv75r,603256,宏和科技,2025Q2,2025,2025-06-30,550367816.9,87375105.69,82661949.76,34.9961502145,10587.74,,0.1,9900,1.748187707102,5.85,31.3597333674,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdw46qq5raw6j7,603256,宏和科技,2025Q3,2025,2025-09-30,852459492.04,138808408.64,130163985.19,37.7609458992,1696.45,,0.16,1500,1.804525689546,9.14,32.6207912583,2483455308.41,279857618.33,2026-02-26T15:30:19.734Z
mm3mdx0wg4rosmvkl,301217,铜冠铜箔,2020Q4,2020,2020-12-31,2460005190.02,71713126.38,57490837.72,2.504103382,-25.9964158156,,0.12,,2.745016271669,4.24,8.5290200391,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wiq971aelp,301217,铜冠铜箔,2021Q1,2021,2021-03-31,881382537.52,73633208.65,71926561.11,96.2898692511,876.4253046638,,0.12,,0,4.22,14.7814001576,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wy86sxgmol,301217,铜冠铜箔,2021Q2,2021,2021-06-30,1925945434.86,170844434.99,165343578.77,89.7699587067,738.0312235726,,0.27,,3.021526595646,9.23,15.5499562407,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w04hpnptuz,301217,铜冠铜箔,2021Q3,2021,2021-09-30,3071482963.07,283703655.87,269954882.13,77.9288758063,574.28,,0.46,,3.203311499758,15.35,15.7318588229,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wmncup0p6i,301217,铜冠铜箔,2021Q4,2021,2021-12-31,4081616147.98,367503158.15,349472697.45,65.919005559,412.46,507.88,0.59,391.67,3.33824802439,19.44,15.653948486,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w26xpbi79s,301217,铜冠铜箔,2022Q1,2022,2022-03-31,943263157.58,98360280.22,90484320.7,7.0208584157,33.58,25.8,0.12,,6.758837277881,2.56,15.7190950636,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w7hlbe4bf8,301217,铜冠铜箔,2022Q2,2022,2022-06-30,1979297349.6,192442951.1,169684594.97,2.7701675122,12.64,2.63,0.23,-14.81,6.723606652917,5.03,14.6263317034,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wgz3ybtnmd,301217,铜冠铜箔,2022Q3,2022,2022-09-30,2760006408.29,227831663.34,185778475.16,-10.1409175478,-19.69,-31.18,0.27,-41.3,6.765602713777,5.93,11.6478543283,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wi2ubijjil,301217,铜冠铜箔,2022Q4,2022,2022-12-31,3874820933.18,265107994.15,211967847.25,-5.0665032502,-27.86,-39.35,0.33,-44.07,6.810567287819,5,9.9780929271,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w0nrrqt211,301217,铜冠铜箔,2023Q1,2023,2023-03-31,853949796.89,25949917.14,20960940,-9.4685518004,-73.62,-76.83,0.03,-75,6.841875527246,0.46,5.4545045411,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w5v8owvhs9,301217,铜冠铜箔,2023Q2,2023,2023-06-30,1752700436.39,28196400.12,15972997.32,-11.4483512675,-85.35,-90.59,0.03,-86.96,6.744712896216,0.5,3.6387534895,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wvc3tz4ljn,301217,铜冠铜箔,2023Q3,2023,2023-09-30,2776715044.53,5845188.87,-11604564.79,0.6053839654,-97.43,,0.01,-96.3,6.718740148894,0.1,2.487011321,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w3lh18orld,301217,铜冠铜箔,2023Q4,2023,2023-12-31,3784544795.68,17200210.79,-26247828.17,-2.3298144368,-93.51,,0.02,-93.94,6.730161565523,0.31,2.3403517911,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wk7weukojc,301217,铜冠铜箔,2024Q1,2024,2024-03-31,892462177.62,-27697372.62,-32459882.72,4.5099115745,-206.73,,-0.03,-200,6.697905086361,-0.5,-0.4497239682,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wcv0ik7ofu,301217,铜冠铜箔,2024Q2,2024,2024-06-30,2069946715.59,-58777500.96,-68504207.63,18.1004279233,-308.46,,-0.07,-333.33,6.601083544158,-1.06,0.1813523533,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wxhrvk68aw,301217,铜冠铜箔,2024Q3,2024,2024-09-30,3218047067.97,-100370331.46,-116798812.47,15.8940336463,-1817.14,,-0.12,-1300,6.555950978671,-1.82,-0.3702775596,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wt5ub2ulzs,301217,铜冠铜箔,2024Q4,2024,2024-12-31,4718910384.26,-156344883.01,-180792564.14,24.6889821372,-1008.97,,-0.19,-1050,6.491884030295,-2.85,-0.5736279835,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w86nnqaexf,301217,铜冠铜箔,2025Q1,2025,2025-03-31,1394869375.68,4751511.3,-4775711.99,56.2945086816,117.16,,0.01,133.33,6.496886901194,0.09,2.7226115264,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0wy9vwm16gd,301217,铜冠铜箔,2025Q2,2025,2025-06-30,2997208702.81,34954022.34,24270511.35,44.7964181994,159.47,,0.04,157.14,6.496756439394,0.65,3.5415233524,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdx0w4k4rwehjy,301217,铜冠铜箔,2025Q3,2025,2025-09-30,4734686665.66,62724347.48,48007311.48,47.1291925089,162.49,,0.08,166.67,6.527582098955,1.16,3.7851861032,13845675128.41,-53915001.89,2026-02-26T15:30:20.912Z
mm3mdy0rrzfxtnun2,603809,豪能股份,2020Q4,2020,2020-12-31,1170791355.23,176790738.18,158144206.49,26.2033217034,44.93,,0.604,,8.043043928491,10.65,33.8376510512,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rtsx3yhw6k,603809,豪能股份,2021Q1,2021,2021-03-31,365918569,66308028.96,62917634.37,69.7771385493,66.31,,0.2265,,8.390253315627,3.74,38.672816749,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rnu9832sf6,603809,豪能股份,2021Q2,2021,2021-06-30,729989752.59,129179810.95,123904273.55,50.3114000935,58.96,,0.3281,,6.010039893726,7.13,39.1807707896,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rzvr0hq3be,603809,豪能股份,2021Q3,2021,2021-09-30,1064767682.15,175510700.84,162218088.67,34.2172266247,26.88,,0.4457,,5.887890609278,9.65,38.5977024228,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rpm3vg2cru,603809,豪能股份,2021Q4,2021,2021-12-31,1444218616.59,199590032.78,181259980.03,23.3540553694,12.9,14.62,0.5193,-14.02,6.092563239227,11.12,35.2607330809,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0r5ztjy6j28,603809,豪能股份,2022Q1,2022,2022-03-31,409194318.72,81961589.57,76883634.3,11.8266066241,23.61,22.2,0.2124,-6.23,6.367850912293,4.34,39.0627713772,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0r3n8iqin3c,603809,豪能股份,2022Q2,2022,2022-06-30,712269735.44,117716788.7,99273842.23,-2.4274336848,-8.87,-19.88,0.3051,-7.01,4.838911997109,6.18,37.3245627186,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0r10y4uk3lq,603809,豪能股份,2022Q3,2022,2022-09-30,1072265746.21,165894468.74,143281765.42,0.7041971865,-5.48,-11.67,0.43,-3.52,4.964449838803,8.59,35.5798865187,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0r0boyijhcq,603809,豪能股份,2022Q4,2022,2022-12-31,1471720572.27,211398190.2,191549600.84,1.9042792666,5.92,5.68,0.5452,4.99,5.137608445578,10.99,34.5508939014,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rkkvthm1m7,603809,豪能股份,2023Q1,2023,2023-03-31,378723215.22,43316929.28,38557150.35,-7.4466096194,-47.15,-49.85,0.1111,-47.69,5.252487960215,2.03,31.9191967331,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rw3bgnhkis,603809,豪能股份,2023Q2,2023,2023-06-30,824382986.67,89173312.65,84145157.51,15.7402800725,-24.25,-15.24,0.1544,-49.39,5.202905498101,4.14,30.5772904009,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rgwwfgifvo,603809,豪能股份,2023Q3,2023,2023-09-30,1333757847.61,149640658.92,130547877.75,24.3868744595,-9.8,-8.89,0.259,-39.77,5.400960560599,6.85,30.2556140804,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rdf9tysgrz,603809,豪能股份,2023Q4,2023,2023-12-31,1945636976.94,181963234.04,167707053.91,32.2015206962,-13.92,-12.45,0.4659,-14.55,5.48847987276,8.39,30.359781116,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rwmxv07lfy,603809,豪能股份,2024Q1,2024,2024-03-31,546141427.38,79785993.27,80417496.94,44.2059544892,84.19,108.57,0.1372,23.49,5.696095968436,3.49,34.2541751937,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0r4l256viek,603809,豪能股份,2024Q2,2024,2024-06-30,1136067499.66,162033844.64,155361254.54,37.8082175433,81.71,84.63,0.2093,35.56,3.858416081505,6.97,33.1510075214,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rn29y4fsfc,603809,豪能股份,2024Q3,2024,2024-09-30,1688111245.8,243368185.26,232263521.83,26.5680459781,62.64,77.91,0.3144,21.39,4.001825463398,10.28,33.5456781506,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0r1gm4tj4ap,603809,豪能股份,2024Q4,2024,2024-12-31,2359809863.86,321838161.44,315233179.73,21.2872643679,76.87,87.97,0.6335,35.97,4.605525242749,13.33,33.9838705042,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rwieb9dtit,603809,豪能股份,2025Q1,2025,2025-03-31,619301716.33,104057343.33,102496358.39,13.395850467,30.42,27.46,0.1623,18.29,4.770895635027,3.38,32.1457941938,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0ramqadlu3o,603809,豪能股份,2025Q2,2025,2025-06-30,1253088615.49,183826269.19,171737302.78,10.3005425175,13.45,10.54,0.22,5.11,3.721807192526,5.88,32.1287737957,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdy0rithlqjjpr,603809,豪能股份,2025Q3,2025,2025-09-30,1894840505.6,265532755.82,252138607.82,12.2461869924,9.11,8.56,0.3139,-0.16,3.969116962294,7.98,31.6251041193,6127040701.280001,875254529.78,2026-02-26T15:30:22.203Z
mm3mdz0692es18v9k,603009,北特科技,2020Q4,2020,2020-12-31,1470479133.27,30319662.68,,12.8731765637,122.35,,0.08,,4.497642094002,2.06,18.8687864229,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06au0v7ryn3,603009,北特科技,2021Q1,2021,2021-03-31,429250667.4,22338716.45,,75.7812354463,340.82,,0.0622,,4.546722067653,1.4913,19.7699898835,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06chordz9jq,603009,北特科技,2021Q2,2021,2021-06-30,884393080.04,41034934.98,,47.2520356428,1964.21,,0.1143,,4.59478388519,2.73,18.9888820119,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06n8t74mg06,603009,北特科技,2021Q3,2021,2021-09-30,1273883138.95,51389982.86,,28.2862180082,392.91,,0.1432,,4.623649732236,3.42,18.5273685288,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06x4pl1azd0,603009,北特科技,2021Q4,2021,2021-12-31,1737863037.53,65093361.55,,18.1834545088,114.69,,0.18,125,4.661560711039,4.3,19.1274297906,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz063ojrtfc52,603009,北特科技,2022Q1,2022,2022-03-31,428281371.61,23952562.71,,-0.2258111317,7.22,,0.0668,7.4,4.71655466163,1.54,19.4578508065,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06r66b2bgwl,603009,北特科技,2022Q2,2022,2022-06-30,781443899.66,26038543.89,24510468.82,-11.6406587414,-36.55,,0.0726,-36.48,4.668632573835,1.6673,17.4433739939,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz064hu7io74j,603009,北特科技,2022Q3,2022,2022-09-30,1219238965.1,37542929.59,34099783.96,-4.2895750936,-26.95,,0.1047,-26.89,4.700702327816,2.3966,16.9323586187,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz067ya1n45ww,603009,北特科技,2022Q4,2022,2022-12-31,1705502666.38,45944932.38,30132086.07,-1.8620783371,-29.42,,0.13,-27.78,4.722275981121,2.96,17.1473420485,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06nkg1hx1kx,603009,北特科技,2023Q1,2023,2023-03-31,388668243,5806355.58,3848806.6,-9.2493232804,-75.76,,0.0162,-75.75,4.739344126915,0.37,17.2838148498,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06yxbly0apx,603009,北特科技,2023Q2,2023,2023-06-30,850807403.06,18797536.98,13164290.21,8.8763254061,-27.81,-46.29,0.0524,-27.82,4.735558489213,1.1916,17.7382630648,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz063gavjux5k,603009,北特科技,2023Q3,2023,2023-09-30,1329082354.81,28819006.71,21938184.08,9.0091764498,-23.24,-35.66,0.0803,-23.3,4.763715079835,1.8212,17.8690665714,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06lsv5yglbf,603009,北特科技,2023Q4,2023,2023-12-31,1881109644.23,50868626.17,43386690.5,10.2964938907,10.72,43.99,0.14,7.69,4.825947390909,3.21,16.4698707016,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06y8ea488aw,603009,北特科技,2024Q1,2024,2024-03-31,489613388.72,16435332.17,14708269.63,25.9720590859,183.06,282.15,0.0458,182.72,4.871762706306,1.0188,17.7954836647,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06wk4atz78t,603009,北特科技,2024Q2,2024,2024-06-30,970428928.78,37895895.35,32083609.94,14.0597654992,101.6,143.72,0.1056,101.53,4.87358641176,2.3335,18.149494652,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06hmdy6nfkw,603009,北特科技,2024Q3,2024,2024-09-30,1456937506.31,60809000.65,49855605.66,9.6198065558,111,127.25,0.1695,111.08,4.93737014548,3.7183,18.5076331725,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz069k0yuda8w,603009,北特科技,2024Q4,2024,2024-12-31,2023501675.56,71435791.14,54958707.9,7.569576381,40.43,26.67,0.2,42.86,4.883376113364,4.4,18.4510640618,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06wphqqppuc,603009,北特科技,2025Q1,2025,2025-03-31,542145797.19,23060084.38,20702331.57,10.7293651849,40.31,40.75,0.0681,48.69,4.951495173454,1.3859,18.1709583456,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06vtkdrhuhz,603009,北特科技,2025Q2,2025,2025-06-30,1113211428.03,55000488.7,51743717.41,14.7133391241,45.14,61.28,0.1625,53.88,4.960872807505,3.3025,19.1240394358,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdz06cysje467y,603009,北特科技,2025Q3,2025,2025-09-30,1711953147.03,92669784.1,84447595.2,17.5035401049,52.39,69.38,0.2737,61.47,5.072147205057,5.5174,19.8612265277,5390812047.809999,242166148.32,2026-02-26T15:30:23.477Z
mm3mdzu0mmz158dvj,688800,瑞可达,2020Q4,2020,2020-12-31,610387549.78,73626645.9,66250719.99,20.0660443058,75.1658082117,,0.91,,6.588446804074,14.54,27.7136527868,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu029fohe3bz,688800,瑞可达,2021Q1,2021,2021-03-31,148146615.19,16347858.75,14143037.91,65.3458052825,75.09,,0.2,,6.790272220741,3.02,23.0866720081,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0xnc94ih0g,688800,瑞可达,2021Q2,2021,2021-06-30,345437766.76,36703100.53,34498279.69,15.31,-16.01,,0.45,,7.041571501975,6.65,22.897841965,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0frswa9vky,688800,瑞可达,2021Q3,2021,2021-09-30,599461598.19,71497068.5,64341019.09,31.9335236014,16.11,,0.82,,8.84254310963,11.05,23.6550713204,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0mtgc6uijq,688800,瑞可达,2021Q4,2021,2021-12-31,901723545.54,113863986.95,105964959.89,47.7296753292,54.65,59.95,1.23,35.16,9.23452049,15.46,24.4894325176,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0wq6q8gu48,688800,瑞可达,2022Q1,2022,2022-03-31,361986945.87,55763444.36,47053498.99,144.3437168009,241.11,232.7,0.52,160,9.747431351944,5.44,24.9717346886,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0zeu5lrtzi,688800,瑞可达,2022Q2,2022,2022-06-30,734306626.61,125825979.12,113179219.9,112.5727691843,242.82,228.07,1.17,160,10.075367123333,11.93,26.4801158881,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu00a9u13506,688800,瑞可达,2022Q3,2022,2022-09-30,1164326814,197091768.16,181720214.49,94.2287575243,175.66,182.43,1.82,121.95,16.17093003068,18.24,27.12073354,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0wmrezv7aq,688800,瑞可达,2022Q4,2022,2022-12-31,1625142065.22,252686845.47,237090491.2,80.2261982908,121.91,123.74,1.65,34.15,16.678625764482,19.88,27.0886145335,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0ie8op5n5p,688800,瑞可达,2023Q1,2023,2023-03-31,328723655.39,41009922.1,37721616.53,-9.1890856451,-26.46,-19.83,0.36,-30.77,17.091306147407,2.15,27.416893303,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0fi0qvmn70,688800,瑞可达,2023Q2,2023,2023-06-30,648183529.96,66666449.06,60029340.75,-11.7284923667,-47.02,-46.96,0.55,-52.99,12.063257122293,3.48,25.8100355883,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0hsj2e7l7i,688800,瑞可达,2023Q3,2023,2023-09-30,1040561731.96,95811045.27,86461341.95,-10.6297545115,-51.39,-52.42,0.6,-67.03,12.27599535836,4.99,26.0412500505,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0sycw7tvmu,688800,瑞可达,2023Q4,2023,2023-12-31,1554983013.08,136808387.44,123563981.96,-4.3171027101,-45.86,-47.88,0.86,-47.88,12.267658135227,7.1,25.0690223077,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0v5bud4bgx,688800,瑞可达,2024Q1,2024,2024-03-31,462392407.13,41690342.36,40777453.03,40.662954901,1.66,8.1,0.26,-27.78,12.558487934528,2.12,24.8796749614,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0jmhk7pyd2,688800,瑞可达,2024Q2,2024,2024-06-30,958103482.68,64964188.07,59789541.6,47.8136111757,-2.55,-0.4,0.32,-41.82,12.59518141313,3.29,22.8069196293,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0h58oobydo,688800,瑞可达,2024Q3,2024,2024-09-30,1589446323.13,105962961.63,99896217.79,52.7488734509,10.6,15.54,0.67,11.67,12.807880720874,5.36,22.0063748307,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0xbjq1c1hh,688800,瑞可达,2024Q4,2024,2024-12-31,2414669703.26,175269478.21,163364533.92,55.2859216434,28.11,32.21,1.11,29.07,13.226830691059,8.68,22.118071711,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0ps6brmuml,688800,瑞可达,2025Q1,2025,2025-03-31,761377937.38,75608903.44,73446291.71,64.6605622497,81.36,80.11,0.48,84.62,13.735611361777,3.54,23.7417219708,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0bi4kckdfr,688800,瑞可达,2025Q2,2025,2025-06-30,1524806376.42,156982073,148042700.4,59.1484013976,141.64,147.61,0.77,140.63,10.757102349012,7.23,23.1052544833,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3mdzu0n51sy08ze,688800,瑞可达,2025Q3,2025,2025-09-30,2321243110.96,232998297.12,219035423.8,46.0409878069,119.89,119.26,1.14,70.15,11.149839887996,10.6,22.3190763093,7022097128.02,640858751.77,2026-02-26T15:30:24.552Z
mm3me0rs9hvyafa3o,301018,申菱环境,2020Q4,2020,2020-12-31,1467255073.53,124609360.21,109127407.15,8.0309872282,22.7784578517,,0.69,,4.945428092,14.74,30.5042356135,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rsauj36jxgu,301018,申菱环境,2021Q1,2021,2021-03-31,197248382.94,4268178.76,513493.51,120.0660603051,132.85,,0.02,,4.969075138889,0.48,34.4134065984,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rspstlmptcq,301018,申菱环境,2021Q2,2021,2021-06-30,677396721.91,64168508.52,56472248.52,23.4433505453,61.45,,0.36,,5.888407744094,6.96,31.8557430366,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rs0if5is4jf,301018,申菱环境,2021Q3,2021,2021-09-30,1021378991.99,83727172.88,74232562.07,25.80372502,56.35,,0.42,,5.754609132244,7.75,31.2375027773,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rs2j751cnha,301018,申菱环境,2021Q4,2021,2021-12-31,1798131878.82,140321545.96,128318493.15,22.5507351284,12.61,17.59,0.67,-2.9,6.000121336486,0.15,27.7119771925,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rskhd5xf6l9,301018,申菱环境,2022Q1,2022,2022-03-31,434942502,36658286.7,31610612.09,120.5049772866,758.87,6055.99,0.15,650,6.152946868547,2.51,27.6542595049,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rsv9ozqdjah,301018,申菱环境,2022Q2,2022,2022-06-30,1080897640.24,102934043,91825624.04,59.5664114217,60.41,62.6,0.43,19.44,6.248547003708,6.9,27.2463541372,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rswvsfpj0sq,301018,申菱环境,2022Q3,2022,2022-09-30,1556408102.34,136651112.26,122181950.01,52.3830149774,63.21,64.59,0.57,35.71,6.433269852173,9.06,28.3232971897,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rs4i13nvfkh,301018,申菱环境,2022Q4,2022,2022-12-31,2221168598.58,166262290.23,137495900.1,23.5264568046,18.49,7.15,0.69,2.99,6.609577615891,10.99,27.7654591954,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rsfcwliybr0,301018,申菱环境,2023Q1,2023,2023-03-31,462796189.76,41366978.91,39479833.7,6.4039930869,12.84,24.89,0.17,13.33,10.129611581226,2.57,28.9844346881,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
mm3me0rs908cjrxcu,301018,申菱环境,2023Q2,2023,2023-06-30,1149462485.93,86921076.05,106787173.75,6.3433245793,-15.56,16.29,0.34,-20.93,9.208327111838,4.29,28.9855296069,7834447331.32,470200401.92,2026-02-26T15:30:25.768Z
