id,stock_code,stock_name,trade_date,is_open,open,close,high,low,volume,created_at
mm1m38cjsjbcb3w32,09988,阿里巴巴-W,2026-01-15,1,168.900,164.600,170.100,163.100,133061563.000,2026-02-25T05:46:30.019Z
mm1m38cjq931mu8un,09988,阿里巴巴-W,2026-01-16,1,167.900,166.200,168.700,165.000,79370877.000,2026-02-25T05:46:30.019Z
mm1m38cjkyrhmzkyh,09988,阿里巴巴-W,2026-01-19,1,162.000,160.400,162.500,160.100,72500898.000,2026-02-25T05:46:30.019Z
mm1m38cjleoi9p1nt,09988,阿里巴巴-W,2026-01-20,1,159.800,159.700,162.200,158.600,55456218.000,2026-02-25T05:46:30.019Z
mm1m38cjzo7ir3ase,09988,阿里巴巴-W,2026-01-21,1,158.300,163.200,164.900,158.300,67441221.000,2026-02-25T05:46:30.019Z
mm1m38cj8zfxgembq,09988,阿里巴巴-W,2026-01-22,1,166.000,164.800,166.500,162.800,59810988.000,2026-02-25T05:46:30.019Z
mm1m38cjaclw5suga,09988,阿里巴巴-W,2026-01-23,1,171.200,168.500,172.000,168.300,93252549.000,2026-02-25T05:46:30.019Z
mm1m38cjenrc9izar,09988,阿里巴巴-W,2026-01-26,1,169.500,165.200,170.200,164.500,67819829.000,2026-02-25T05:46:30.019Z
mm1m38cj965dv4cyk,09988,阿里巴巴-W,2026-01-27,1,166.800,169.900,169.900,164.900,73661350.000,2026-02-25T05:46:30.019Z
mm1m38cjfxhvkch7e,09988,阿里巴巴-W,2026-01-28,1,170.500,173.500,173.800,168.600,102209414.000,2026-02-25T05:46:30.019Z
mm1m38cjyrjps0v9x,09988,阿里巴巴-W,2026-01-29,1,171.100,173.300,174.200,170.300,67539478.000,2026-02-25T05:46:30.019Z
mm1m38cjccywzlkxj,09988,阿里巴巴-W,2026-01-30,1,170.000,169.200,170.700,167.000,75134065.000,2026-02-25T05:46:30.019Z
mm1m38cjf72ufvi6o,09988,阿里巴巴-W,2026-02-02,1,164.700,163.300,167.900,161.000,100747598.000,2026-02-25T05:46:30.019Z
mm1m38cjnyho1h7lz,09988,阿里巴巴-W,2026-02-03,1,165.400,161.000,166.000,155.200,111086312.000,2026-02-25T05:46:30.019Z
mm1m38ckyoxug6mu3,09988,阿里巴巴-W,2026-02-04,1,159.400,159.500,162.300,157.100,71689072.000,2026-02-25T05:46:30.019Z
mm1m38ckjhf79881w,09988,阿里巴巴-W,2026-02-05,1,155.500,159.600,160.400,154.000,89720504.000,2026-02-25T05:46:30.019Z
mm1m38cke3arco5fs,09988,阿里巴巴-W,2026-02-06,1,153.500,155.000,156.800,153.200,78125091.000,2026-02-25T05:46:30.019Z
mm1m38uwlslsjpyr4,09660,地平线机器人-W,2026-01-09,1,9.760,9.550,9.790,9.500,119136940.000,2026-02-25T05:46:30.680Z
mm1m38uwi1h7wez2t,09660,地平线机器人-W,2026-01-12,1,9.640,9.150,9.700,8.800,346268616.000,2026-02-25T05:46:30.680Z
mm1m38uwnc3qfoqci,09660,地平线机器人-W,2026-01-13,1,9.250,9.400,9.430,9.030,138949323.000,2026-02-25T05:46:30.680Z
mm1m38uw7slx1l2fi,09660,地平线机器人-W,2026-01-14,1,9.420,9.210,9.490,9.040,160022761.000,2026-02-25T05:46:30.680Z
mm1m38uwkv0hzeqyy,09660,地平线机器人-W,2026-01-15,1,9.290,9.380,9.550,9.160,118501458.000,2026-02-25T05:46:30.680Z
mm1m38uw5zocrnefk,09660,地平线机器人-W,2026-01-16,1,9.520,9.370,9.650,9.310,123470023.000,2026-02-25T05:46:30.680Z
mm1m38uw3bsj8ioal,09660,地平线机器人-W,2026-01-19,1,9.330,9.390,9.490,9.250,70958737.000,2026-02-25T05:46:30.680Z
mm1m38uwxp1e3ijot,09660,地平线机器人-W,2026-01-20,1,9.490,9.210,9.620,9.150,101521008.000,2026-02-25T05:46:30.680Z
mm1m38uwhbl60o75t,09660,地平线机器人-W,2026-01-21,1,9.190,9.290,9.320,9.000,93971558.000,2026-02-25T05:46:30.680Z
mm1m38uwj3vki5mbs,09660,地平线机器人-W,2026-01-22,1,9.350,8.890,9.440,8.680,217016881.000,2026-02-25T05:46:30.680Z
mm1m38uwtf4ie0pon,09660,地平线机器人-W,2026-01-23,1,9.000,9.050,9.120,8.750,125879932.000,2026-02-25T05:46:30.680Z
mm1m38uwmj8jeg55o,09660,地平线机器人-W,2026-01-26,1,9.120,8.900,9.130,8.780,88885594.000,2026-02-25T05:46:30.680Z
mm1m38uwk1eub3r2s,09660,地平线机器人-W,2026-01-27,1,8.930,8.880,8.940,8.570,95036743.000,2026-02-25T05:46:30.680Z
mm1m38uwkkth81p9i,09660,地平线机器人-W,2026-01-28,1,8.910,8.920,8.970,8.780,77345974.000,2026-02-25T05:46:30.680Z
mm1m38uwdthboj03s,09660,地平线机器人-W,2026-01-29,1,8.900,8.390,8.910,8.360,243779614.000,2026-02-25T05:46:30.680Z
mm1m38uwzingunm5k,09660,地平线机器人-W,2026-01-30,1,8.340,8.230,8.340,8.020,186385182.000,2026-02-25T05:46:30.680Z
mm1m38uwhl5lvo4a0,09660,地平线机器人-W,2026-02-02,1,8.230,7.980,8.230,7.900,148084136.000,2026-02-25T05:46:30.680Z
mm1m38uw9fusj0mu9,09660,地平线机器人-W,2026-02-03,1,8.000,8.090,8.190,7.900,143026981.000,2026-02-25T05:46:30.680Z
mm1m38uwy3kkja3xo,09660,地平线机器人-W,2026-02-04,1,8.090,7.960,8.100,7.790,120616416.000,2026-02-25T05:46:30.680Z
mm1m38uw2000lenav,09660,地平线机器人-W,2026-02-05,1,7.880,8.250,8.260,7.760,204296556.000,2026-02-25T05:46:30.680Z
mm1m38uw2a6iwt7by,09660,地平线机器人-W,2026-02-06,1,8.000,8.060,8.180,7.980,70402680.000,2026-02-25T05:46:30.680Z
mm1m39dem1xfi5iq7,01801,信达生物,2026-01-09,1,87.900,89.300,89.700,87.250,10355540.000,2026-02-25T05:46:31.346Z
mm1m39debyw16x9n4,01801,信达生物,2026-01-12,1,89.200,89.450,90.450,88.000,13377301.000,2026-02-25T05:46:31.346Z
mm1m39deld5nz0nnk,01801,信达生物,2026-01-13,1,90.600,89.350,92.750,88.200,15968502.000,2026-02-25T05:46:31.346Z
mm1m39dec1d6dqq05,01801,信达生物,2026-01-14,1,90.000,89.450,91.850,88.400,9961587.000,2026-02-25T05:46:31.346Z
mm1m39de0a1l18kmh,01801,信达生物,2026-01-15,1,90.850,89.000,91.450,88.400,11496890.000,2026-02-25T05:46:31.346Z
mm1m39de17mf1c7ta,01801,信达生物,2026-01-16,1,89.050,89.500,90.450,88.350,6745760.000,2026-02-25T05:46:31.346Z
mm1m39de6u5g1uvf3,01801,信达生物,2026-01-19,1,88.200,85.350,89.350,83.600,14220211.000,2026-02-25T05:46:31.346Z
mm1m39deznhanjqiz,01801,信达生物,2026-01-20,1,85.100,83.200,86.050,82.750,9115621.000,2026-02-25T05:46:31.346Z
mm1m39derusu8bzye,01801,信达生物,2026-01-21,1,83.500,82.700,83.750,81.550,9690567.000,2026-02-25T05:46:31.346Z
mm1m39deeb88zyg07,01801,信达生物,2026-01-22,1,83.800,81.400,83.800,80.450,11677219.000,2026-02-25T05:46:31.346Z
mm1m39dedt7ycq366,01801,信达生物,2026-01-23,1,82.000,83.700,84.200,81.200,12098345.000,2026-02-25T05:46:31.346Z
mm1m39de8fk0rhjf7,01801,信达生物,2026-01-26,1,83.500,81.650,84.150,80.750,7616737.000,2026-02-25T05:46:31.346Z
mm1m39dehej41lrsd,01801,信达生物,2026-01-27,1,81.900,81.850,82.400,80.300,6794942.000,2026-02-25T05:46:31.346Z
mm1m39de3ijouh8ux,01801,信达生物,2026-01-28,1,83.000,84.550,84.550,81.900,11596536.000,2026-02-25T05:46:31.346Z
mm1m39dey62fqlfv0,01801,信达生物,2026-01-29,1,83.400,82.500,83.850,82.100,8373093.000,2026-02-25T05:46:31.346Z
mm1m39deg24ll1qub,01801,信达生物,2026-01-30,1,82.500,81.100,84.500,80.750,8276823.000,2026-02-25T05:46:31.346Z
mm1m39debn8bkdq76,01801,信达生物,2026-02-02,1,81.000,78.700,81.600,77.800,8446227.000,2026-02-25T05:46:31.346Z
mm1m39deius7xet5x,01801,信达生物,2026-02-03,1,78.700,78.800,79.400,77.150,6865767.000,2026-02-25T05:46:31.346Z
mm1m39detis9wodnr,01801,信达生物,2026-02-04,1,79.200,80.650,81.850,77.300,9258513.000,2026-02-25T05:46:31.346Z
mm1m39de0hgxlpgse,01801,信达生物,2026-02-05,1,79.300,79.900,81.550,76.750,15014522.000,2026-02-25T05:46:31.346Z
mm1m39derey225lnt,01801,信达生物,2026-02-06,1,77.100,79.500,80.950,77.100,8294071.000,2026-02-25T05:46:31.346Z
mm1m39vppr08885up,06969,思摩尔国际,2026-01-09,1,12.040,11.790,12.050,11.740,17882234.000,2026-02-25T05:46:32.005Z
mm1m39vpfkhc4ujep,06969,思摩尔国际,2026-01-12,1,11.620,11.700,11.770,10.970,28714819.000,2026-02-25T05:46:32.005Z
mm1m39vpxaga1ws83,06969,思摩尔国际,2026-01-13,1,11.710,11.230,11.850,11.080,25284834.000,2026-02-25T05:46:32.005Z
mm1m39vpb1rb6apdd,06969,思摩尔国际,2026-01-14,1,11.230,11.150,11.250,10.940,23187000.000,2026-02-25T05:46:32.005Z
mm1m39vppfoop9bgd,06969,思摩尔国际,2026-01-15,1,11.160,11.180,11.200,11.020,10729000.000,2026-02-25T05:46:32.005Z
mm1m39vp8yfxh7al9,06969,思摩尔国际,2026-01-16,1,11.220,10.930,11.250,10.860,16285735.000,2026-02-25T05:46:32.005Z
mm1m39vpiwn5xc9y8,06969,思摩尔国际,2026-01-19,1,10.890,10.670,10.940,10.550,20273747.000,2026-02-25T05:46:32.005Z
mm1m39vpv9xqw8tan,06969,思摩尔国际,2026-01-20,1,10.590,10.980,11.200,10.590,15773900.000,2026-02-25T05:46:32.005Z
mm1m39vpqodkl8c8j,06969,思摩尔国际,2026-01-21,1,11.000,10.760,11.000,10.600,11096794.000,2026-02-25T05:46:32.005Z
mm1m39vp167re3ohh,06969,思摩尔国际,2026-01-22,1,10.800,11.000,11.030,10.700,12364252.000,2026-02-25T05:46:32.005Z
mm1m39vp7j6yiemu8,06969,思摩尔国际,2026-01-23,1,11.000,10.890,11.090,10.860,7167763.000,2026-02-25T05:46:32.005Z
mm1m39vp5yi55xu92,06969,思摩尔国际,2026-01-26,1,10.890,10.750,10.950,10.570,7888379.000,2026-02-25T05:46:32.005Z
mm1m39vpicqur56r9,06969,思摩尔国际,2026-01-27,1,10.720,10.660,10.800,10.560,6667704.000,2026-02-25T05:46:32.005Z
mm1m39vpzmzefugus,06969,思摩尔国际,2026-01-28,1,10.610,10.840,10.950,10.550,10169856.000,2026-02-25T05:46:32.005Z
mm1m39vphtfrt4yqh,06969,思摩尔国际,2026-01-29,1,10.920,11.390,11.550,10.680,41454107.000,2026-02-25T05:46:32.005Z
mm1m39vpb3222n2w9,06969,思摩尔国际,2026-01-30,1,11.390,11.320,11.440,11.080,20923503.000,2026-02-25T05:46:32.005Z
mm1m39vp1zy4f0b2g,06969,思摩尔国际,2026-02-02,1,11.260,11.130,11.590,11.050,13111000.000,2026-02-25T05:46:32.005Z
mm1m39vpyxajkca1s,06969,思摩尔国际,2026-02-03,1,11.140,10.830,11.360,10.700,13227410.000,2026-02-25T05:46:32.005Z
mm1m39vp9cvm5yusq,06969,思摩尔国际,2026-02-04,1,10.780,11.010,11.080,10.640,7774999.000,2026-02-25T05:46:32.005Z
mm1m39vpa4f9vxq9o,06969,思摩尔国际,2026-02-05,1,11.010,12.000,12.260,10.870,52663904.000,2026-02-25T05:46:32.005Z
mm1m39vpdnrriilqj,06969,思摩尔国际,2026-02-06,1,11.830,12.130,12.340,11.320,43077977.000,2026-02-25T05:46:32.005Z
mm1m3adwi0hegfh1g,000034,神州数码,2026-01-06,1,39.620,39.960,39.990,39.350,211627.000,2026-02-25T05:46:32.660Z
mm1m3adw5kifszozf,000034,神州数码,2026-01-07,1,40.100,39.570,40.180,39.440,193457.000,2026-02-25T05:46:32.660Z
mm1m3adw928z9oza5,000034,神州数码,2026-01-08,1,39.490,40.230,40.880,39.440,316350.000,2026-02-25T05:46:32.660Z
mm1m3adwwe8d7sflg,000034,神州数码,2026-01-09,1,40.050,41.100,41.110,39.930,291865.000,2026-02-25T05:46:32.660Z
mm1m3adwstsp270jd,000034,神州数码,2026-01-12,1,41.400,42.400,42.480,41.120,415737.000,2026-02-25T05:46:32.660Z
mm1m3adwxlfct16bd,000034,神州数码,2026-01-13,1,42.580,40.830,42.610,40.760,330210.000,2026-02-25T05:46:32.660Z
mm1m3adws4q1wr60a,000034,神州数码,2026-01-14,1,41.350,41.880,42.680,41.080,391978.000,2026-02-25T05:46:32.660Z
mm1m3adw2tlmjw220,000034,神州数码,2026-01-15,1,42.060,41.720,42.580,41.400,264406.000,2026-02-25T05:46:32.660Z
mm1m3adwl1a1ldf4v,000034,神州数码,2026-01-16,1,41.500,41.120,41.890,40.220,287377.000,2026-02-25T05:46:32.660Z
mm1m3adwimrcvg2cg,000034,神州数码,2026-01-19,1,40.860,40.390,41.080,40.220,191046.000,2026-02-25T05:46:32.660Z
mm1m3adwvhinuuphe,000034,神州数码,2026-01-20,1,40.390,39.790,40.680,39.410,184089.000,2026-02-25T05:46:32.660Z
mm1m3adw9tzc1r11z,000034,神州数码,2026-01-21,1,39.220,40.000,40.480,39.220,148316.000,2026-02-25T05:46:32.660Z
mm1m3adw6fxydqjkt,000034,神州数码,2026-01-22,1,40.500,40.620,41.950,40.300,248082.000,2026-02-25T05:46:32.660Z
mm1m3adwti5kiyzi0,000034,神州数码,2026-01-23,1,40.600,40.380,40.720,40.060,179625.000,2026-02-25T05:46:32.660Z
mm1m3adw1rxbtvzbb,000034,神州数码,2026-01-26,1,40.500,39.770,41.640,39.240,256643.000,2026-02-25T05:46:32.660Z
mm1m3adwmasw4rm8o,000034,神州数码,2026-01-27,1,39.770,39.440,40.070,38.580,204440.000,2026-02-25T05:46:32.660Z
mm1m3adwss1ow5ka6,000034,神州数码,2026-01-28,1,40.040,39.800,40.800,39.750,275615.000,2026-02-25T05:46:32.660Z
mm1m3adwe5tauobbx,000034,神州数码,2026-01-29,1,39.460,38.840,40.100,38.500,205037.000,2026-02-25T05:46:32.660Z
mm1m3adwk2sxru3rv,000034,神州数码,2026-01-30,1,38.600,38.040,39.200,37.710,170835.000,2026-02-25T05:46:32.660Z
mm1m3adw10i3xy08s,000034,神州数码,2026-02-02,1,37.880,36.750,38.200,36.720,188204.000,2026-02-25T05:46:32.660Z
mm1m3adwyymd91icb,000034,神州数码,2026-02-03,1,37.170,37.530,37.590,36.530,178539.000,2026-02-25T05:46:32.660Z
mm1m3awej7fysk5ma,600276,恒瑞医药,2026-01-06,1,63.360,63.060,63.480,62.400,463525.000,2026-02-25T05:46:33.326Z
mm1m3aweb2kyyymac,600276,恒瑞医药,2026-01-07,1,63.010,63.850,64.800,63.000,524652.000,2026-02-25T05:46:33.326Z
mm1m3awewzmz8mh4n,600276,恒瑞医药,2026-01-08,1,65.000,63.600,65.050,63.030,447749.000,2026-02-25T05:46:33.326Z
mm1m3awezphd3gnj8,600276,恒瑞医药,2026-01-09,1,63.580,63.780,64.200,62.800,426358.000,2026-02-25T05:46:33.326Z
mm1m3awen3prhd7lx,600276,恒瑞医药,2026-01-12,1,64.100,63.850,64.300,63.210,428770.000,2026-02-25T05:46:33.326Z
mm1m3awe96uf0wbr9,600276,恒瑞医药,2026-01-13,1,64.300,64.520,65.830,64.050,740340.000,2026-02-25T05:46:33.326Z
mm1m3awebvyfw87ey,600276,恒瑞医药,2026-01-14,1,64.550,63.610,65.600,63.200,629255.000,2026-02-25T05:46:33.326Z
mm1m3awe8zclokxv9,600276,恒瑞医药,2026-01-15,1,63.180,63.170,63.830,62.700,467612.000,2026-02-25T05:46:33.326Z
mm1m3awesmgmzc0le,600276,恒瑞医药,2026-01-16,1,63.350,61.940,63.520,61.660,523786.000,2026-02-25T05:46:33.326Z
mm1m3awean577b8c4,600276,恒瑞医药,2026-01-19,1,61.800,61.120,62.380,60.660,473891.000,2026-02-25T05:46:33.326Z
mm1m3awe0031tnvva,600276,恒瑞医药,2026-01-20,1,61.130,60.500,61.650,60.400,427755.000,2026-02-25T05:46:33.326Z
mm1m3aweycqfx44mg,600276,恒瑞医药,2026-01-21,1,60.510,60.100,60.880,59.860,546035.000,2026-02-25T05:46:33.326Z
mm1m3aweioerywf06,600276,恒瑞医药,2026-01-22,1,60.360,59.440,60.360,59.300,537068.000,2026-02-25T05:46:33.326Z
mm1m3awevvfexxna1,600276,恒瑞医药,2026-01-23,1,59.730,58.990,60.270,58.760,808043.000,2026-02-25T05:46:33.326Z
mm1m3awec5ppnn9r9,600276,恒瑞医药,2026-01-26,1,58.990,58.160,59.160,58.050,727329.000,2026-02-25T05:46:33.326Z
mm1m3awelttq3n3rn,600276,恒瑞医药,2026-01-27,1,58.390,57.200,58.490,57.140,637255.000,2026-02-25T05:46:33.326Z
mm1m3aweaztnhm74q,600276,恒瑞医药,2026-01-28,1,57.440,56.550,57.800,56.300,878750.000,2026-02-25T05:46:33.326Z
mm1m3aweyxwky8jf1,600276,恒瑞医药,2026-01-29,1,56.350,58.110,58.370,56.080,1137825.000,2026-02-25T05:46:33.326Z
mm1m3awe9q6euss7v,600276,恒瑞医药,2026-01-30,1,58.000,58.160,59.790,57.760,852045.000,2026-02-25T05:46:33.326Z
mm1m3aweypfa6f6d3,600276,恒瑞医药,2026-02-02,1,57.760,56.490,58.330,56.310,609580.000,2026-02-25T05:46:33.326Z
mm1m3awedinqj1wrz,600276,恒瑞医药,2026-02-03,1,57.000,57.470,57.690,56.500,498835.000,2026-02-25T05:46:33.326Z
mm1m3bf8xphgjd6vr,03690,美团-W,2026-01-09,1,100.000,98.500,100.600,98.200,71605201.000,2026-02-25T05:46:34.003Z
mm1m3bf8b3rnjdocy,03690,美团-W,2026-01-12,1,101.300,105.000,106.400,100.800,108743770.000,2026-02-25T05:46:34.003Z
mm1m3bf8e1bie4cb2,03690,美团-W,2026-01-13,1,106.500,104.900,107.000,103.900,52013088.000,2026-02-25T05:46:34.003Z
mm1m3bf88jkqlu9fr,03690,美团-W,2026-01-14,1,104.900,101.500,104.900,100.400,80092305.000,2026-02-25T05:46:34.003Z
mm1m3bf80dopog34w,03690,美团-W,2026-01-15,1,102.000,100.800,102.300,100.200,39093176.000,2026-02-25T05:46:34.003Z
mm1m3bf8008fla8s0,03690,美团-W,2026-01-16,1,101.900,100.000,102.500,99.350,37523001.000,2026-02-25T05:46:34.003Z
mm1m3bf8vr1vt5f90,03690,美团-W,2026-01-19,1,98.800,98.500,99.900,98.300,37288820.000,2026-02-25T05:46:34.003Z
mm1m3bf8wfi3s06af,03690,美团-W,2026-01-20,1,98.300,97.350,99.450,97.050,45401371.000,2026-02-25T05:46:34.003Z
mm1m3bf8791lm8263,03690,美团-W,2026-01-21,1,97.000,97.300,98.000,96.300,38515912.000,2026-02-25T05:46:34.003Z
mm1m3bf82pzs71ekk,03690,美团-W,2026-01-22,1,97.350,97.000,98.100,96.200,34480371.000,2026-02-25T05:46:34.003Z
mm1m3bf8dbldc1eka,03690,美团-W,2026-01-23,1,97.300,97.550,98.800,97.000,37200891.000,2026-02-25T05:46:34.003Z
mm1m3bf8oiqzpuykk,03690,美团-W,2026-01-26,1,97.950,97.100,97.950,96.200,31250095.000,2026-02-25T05:46:34.003Z
mm1m3bf84yp7djv74,03690,美团-W,2026-01-27,1,97.100,96.550,97.550,96.200,27407450.000,2026-02-25T05:46:34.003Z
mm1m3bf8d7ahicyv6,03690,美团-W,2026-01-28,1,97.000,98.350,98.400,96.100,39950423.000,2026-02-25T05:46:34.003Z
mm1m3bf8hzzr6vnpw,03690,美团-W,2026-01-29,1,97.300,98.600,98.900,97.050,27680308.000,2026-02-25T05:46:34.003Z
mm1m3bf8p3sg7iq7x,03690,美团-W,2026-01-30,1,98.050,97.200,98.950,97.200,28956959.000,2026-02-25T05:46:34.003Z
mm1m3bf8hboztb24c,03690,美团-W,2026-02-02,1,96.500,94.850,96.950,94.050,54620063.000,2026-02-25T05:46:34.003Z
mm1m3bf8ky6b9t2ue,03690,美团-W,2026-02-03,1,95.100,93.200,95.650,91.150,50436330.000,2026-02-25T05:46:34.003Z
mm1m3bf8a3zd6aior,03690,美团-W,2026-02-04,1,91.500,92.150,92.650,90.700,53329150.000,2026-02-25T05:46:34.003Z
mm1m3bf8slgbeee8q,03690,美团-W,2026-02-05,1,90.200,93.800,93.950,90.200,39784843.000,2026-02-25T05:46:34.003Z
mm1m3bf8o18klhvcy,03690,美团-W,2026-02-06,1,92.550,91.400,94.500,91.150,39226920.000,2026-02-25T05:46:34.003Z
mm1m3bxtxbhuwvlr6,600563,法拉电子,2026-01-06,1,107.480,108.090,108.380,106.000,38460.000,2026-02-25T05:46:34.673Z
mm1m3bxta0mijo6oj,600563,法拉电子,2026-01-07,1,108.150,107.250,108.580,106.700,33346.000,2026-02-25T05:46:34.673Z
mm1m3bxt6fk66lldk,600563,法拉电子,2026-01-08,1,106.980,106.730,108.060,106.250,33954.000,2026-02-25T05:46:34.673Z
mm1m3bxt3g4mxjgdc,600563,法拉电子,2026-01-09,1,106.260,108.050,108.490,106.080,40543.000,2026-02-25T05:46:34.673Z
mm1m3bxtvp3rcmgv3,600563,法拉电子,2026-01-12,1,108.400,108.580,109.000,106.760,42292.000,2026-02-25T05:46:34.673Z
mm1m3bxtowv0faeyb,600563,法拉电子,2026-01-13,1,108.580,107.000,108.590,105.750,47053.000,2026-02-25T05:46:34.673Z
mm1m3bxt3wl0ydcfx,600563,法拉电子,2026-01-14,1,106.980,105.630,107.530,105.000,49451.000,2026-02-25T05:46:34.673Z
mm1m3bxt8njaard0l,600563,法拉电子,2026-01-15,1,105.210,105.500,106.370,104.640,31488.000,2026-02-25T05:46:34.673Z
mm1m3bxtvdfiwztw2,600563,法拉电子,2026-01-16,1,106.300,108.490,109.900,105.800,77229.000,2026-02-25T05:46:34.673Z
mm1m3bxtppsuc34kc,600563,法拉电子,2026-01-19,1,109.500,110.480,111.620,109.110,60638.000,2026-02-25T05:46:34.673Z
mm1m3bxt8kkhwsw9s,600563,法拉电子,2026-01-20,1,112.190,111.810,113.930,110.620,65980.000,2026-02-25T05:46:34.673Z
mm1m3bxt6ag6xryxn,600563,法拉电子,2026-01-21,1,110.610,115.590,116.280,110.200,80855.000,2026-02-25T05:46:34.673Z
mm1m3bxt77qkozhof,600563,法拉电子,2026-01-22,1,115.980,114.450,116.000,113.700,49188.000,2026-02-25T05:46:34.673Z
mm1m3bxti2ajvjzuo,600563,法拉电子,2026-01-23,1,115.150,117.560,118.300,115.100,58879.000,2026-02-25T05:46:34.673Z
mm1m3bxtcs94qy3up,600563,法拉电子,2026-01-26,1,117.580,115.990,117.690,114.410,69567.000,2026-02-25T05:46:34.673Z
mm1m3bxtaxgkg79p9,600563,法拉电子,2026-01-27,1,115.110,115.000,116.850,112.670,49352.000,2026-02-25T05:46:34.673Z
mm1m3bxtua561krfq,600563,法拉电子,2026-01-28,1,115.100,114.720,115.920,113.970,45999.000,2026-02-25T05:46:34.673Z
mm1m3bxtk50m70yox,600563,法拉电子,2026-01-29,1,114.700,110.700,114.700,110.440,55028.000,2026-02-25T05:46:34.673Z
mm1m3bxtizwdulm7h,600563,法拉电子,2026-01-30,1,110.240,108.690,111.120,106.600,47614.000,2026-02-25T05:46:34.673Z
mm1m3bxtfj9ul3j7o,600563,法拉电子,2026-02-02,1,107.900,103.690,108.880,103.680,59306.000,2026-02-25T05:46:34.673Z
mm1m3bxtrk2udsscr,600563,法拉电子,2026-02-03,1,105.000,107.350,107.370,104.870,40731.000,2026-02-25T05:46:34.673Z
mm1m3cg1tk9ez66h6,02015,理想汽车-W,2026-01-09,1,65.450,65.050,66.200,64.850,9191815.000,2026-02-25T05:46:35.329Z
mm1m3cg1w8os5fg4e,02015,理想汽车-W,2026-01-12,1,64.600,65.050,65.100,63.000,15608119.000,2026-02-25T05:46:35.329Z
mm1m3cg1at2otgbeo,02015,理想汽车-W,2026-01-13,1,66.000,65.050,66.900,64.800,11705769.000,2026-02-25T05:46:35.329Z
mm1m3cg1mwfhp9tqs,02015,理想汽车-W,2026-01-14,1,65.050,63.900,65.450,63.450,12037002.000,2026-02-25T05:46:35.329Z
mm1m3cg191wo4hca6,02015,理想汽车-W,2026-01-15,1,63.800,64.250,65.050,63.400,8415486.000,2026-02-25T05:46:35.329Z
mm1m3cg1ihmtup3sk,02015,理想汽车-W,2026-01-16,1,64.800,62.800,65.300,62.700,10717108.000,2026-02-25T05:46:35.329Z
mm1m3cg17uprufa69,02015,理想汽车-W,2026-01-19,1,62.150,62.550,63.200,61.700,7763326.000,2026-02-25T05:46:35.329Z
mm1m3cg1uu1e28vrk,02015,理想汽车-W,2026-01-20,1,62.750,61.850,63.300,61.850,8220565.000,2026-02-25T05:46:35.329Z
mm1m3cg1jny5b4p7n,02015,理想汽车-W,2026-01-21,1,61.500,62.950,63.250,61.150,8465968.000,2026-02-25T05:46:35.329Z
mm1m3cg1orn849osi,02015,理想汽车-W,2026-01-22,1,63.100,65.550,65.800,63.100,20120545.000,2026-02-25T05:46:35.329Z
mm1m3cg1ppib5hm9q,02015,理想汽车-W,2026-01-23,1,66.000,65.850,67.450,65.500,17818055.000,2026-02-25T05:46:35.329Z
mm1m3cg19xc9l2oaq,02015,理想汽车-W,2026-01-26,1,65.800,65.750,66.550,64.250,12928113.000,2026-02-25T05:46:35.329Z
mm1m3cg1wgufco1go,02015,理想汽车-W,2026-01-27,1,66.050,65.300,66.850,65.300,6158334.000,2026-02-25T05:46:35.329Z
mm1m3cg1jyjbqor4j,02015,理想汽车-W,2026-01-28,1,65.700,68.500,68.750,64.650,20336254.000,2026-02-25T05:46:35.329Z
mm1m3cg171d1ezhzr,02015,理想汽车-W,2026-01-29,1,68.000,67.700,68.050,66.550,14440261.000,2026-02-25T05:46:35.329Z
mm1m3cg1ym12tc84y,02015,理想汽车-W,2026-01-30,1,67.500,65.950,67.500,65.650,10476879.000,2026-02-25T05:46:35.329Z
mm1m3cg1g4u8kmg4a,02015,理想汽车-W,2026-02-02,1,65.000,64.450,65.650,63.400,12502037.000,2026-02-25T05:46:35.329Z
mm1m3cg1hn36pzxfv,02015,理想汽车-W,2026-02-03,1,64.450,65.650,66.150,63.800,10110758.000,2026-02-25T05:46:35.329Z
mm1m3cg1wjopo3adi,02015,理想汽车-W,2026-02-04,1,66.250,67.900,69.350,65.950,16295162.000,2026-02-25T05:46:35.329Z
mm1m3cg1qxh0c1uhq,02015,理想汽车-W,2026-02-05,1,67.500,69.200,69.750,67.300,14535218.000,2026-02-25T05:46:35.329Z
mm1m3cg1vkuh3s2hn,02015,理想汽车-W,2026-02-06,1,68.700,71.700,73.050,68.550,29398184.000,2026-02-25T05:46:35.329Z
mm1m3cyb37seriuui,600519,贵州茅台,2026-01-06,1,1432.550,1428.010,1436.970,1416.530,39586.000,2026-02-25T05:46:35.987Z
mm1m3cybr922kqxbe,600519,贵州茅台,2026-01-07,1,1432.880,1423.360,1435.000,1420.200,29684.000,2026-02-25T05:46:35.987Z
mm1m3cybzb4pa5lus,600519,贵州茅台,2026-01-08,1,1423.330,1412.300,1423.360,1408.140,29135.000,2026-02-25T05:46:35.987Z
mm1m3cyb6e6ma92no,600519,贵州茅台,2026-01-09,1,1417.000,1419.100,1428.600,1416.010,29848.000,2026-02-25T05:46:35.987Z
mm1m3cybmmz661a0r,600519,贵州茅台,2026-01-12,1,1419.100,1423.230,1431.000,1417.100,36083.000,2026-02-25T05:46:35.987Z
